duration,poutcome,contact,housing,pdays,previous,campaign,loan,marital,y
154,0,0,1,0,0,1,1,2,0
291,0,0,1,0,0,1,0,2,0
181,0,0,1,0,0,1,0,2,0
176,0,0,1,0,0,1,0,2,0
211,0,0,0,0,0,1,1,2,0
349,0,0,0,0,0,1,0,1,0
272,0,0,1,0,0,1,1,1,0
208,0,0,1,0,0,1,0,1,0
193,0,0,1,0,0,1,0,0,0
212,0,0,0,0,0,1,0,1,0
20,0,0,1,0,0,1,0,0,0
1042,0,0,1,0,0,1,0,2,1
246,0,0,1,0,0,1,1,2,0
529,0,0,1,0,0,2,0,2,0
1467,0,0,0,0,0,1,0,2,1
1389,0,0,1,0,0,1,0,2,1
188,0,0,1,0,0,2,1,1,0
180,0,0,1,0,0,2,0,2,0
48,0,0,0,0,0,1,0,0,0
213,0,0,1,0,0,2,1,2,0
583,0,0,1,0,0,1,0,2,0
221,0,0,1,0,0,1,0,2,0
173,0,0,0,0,0,1,0,1,0
426,0,0,1,0,0,1,1,2,0
287,0,0,0,0,0,1,0,2,0
101,0,0,1,0,0,1,0,2,0
203,0,0,1,0,0,1,0,2,0
197,0,0,1,0,0,1,0,2,0
257,0,0,1,0,0,1,0,2,0
124,0,0,0,0,0,1,0,2,0
229,0,0,1,0,0,1,0,2,0
55,0,0,1,0,0,3,0,2,0
400,0,0,1,0,0,1,0,0,0
197,0,0,1,0,0,1,0,2,0
190,0,0,1,0,0,1,0,2,0
21,0,0,0,0,0,1,1,2,0
514,0,0,1,0,0,1,0,0,0
849,0,0,1,0,0,2,0,2,0
194,0,0,1,0,0,1,0,1,0
144,0,0,0,0,0,1,0,1,0
212,0,0,1,0,0,2,1,2,0
286,0,0,1,0,0,1,0,2,0
107,0,0,1,0,0,1,0,1,0
247,0,0,1,0,0,2,0,2,0
518,0,0,1,0,0,1,0,2,0
364,0,0,1,0,0,1,0,0,0
178,0,0,0,0,0,1,0,1,0
98,0,0,0,0,0,1,0,2,0
439,0,0,1,0,0,1,0,1,0
79,0,0,1,0,0,1,0,2,0
120,0,0,1,0,0,3,0,2,0
127,0,0,1,0,0,2,1,2,0
175,0,0,0,0,0,1,1,2,0
262,0,0,1,0,0,2,0,0,0
61,0,0,1,0,0,1,1,0,0
78,0,0,1,0,0,1,1,2,0
143,0,0,1,0,0,1,0,2,0
579,0,0,1,0,0,1,0,2,1
677,0,0,0,0,0,1,0,2,0
345,0,0,1,0,0,1,0,0,0
185,0,0,1,0,0,1,0,0,0
100,0,0,1,0,0,2,1,0,0
125,0,0,1,0,0,2,0,0,0
193,0,0,1,0,0,1,0,2,0
136,0,0,1,0,0,1,0,0,0
73,0,0,0,0,0,1,0,0,0
528,0,0,1,0,0,1,0,2,0
541,0,0,1,0,0,1,0,2,0
163,0,0,1,0,0,1,0,1,0
301,0,0,1,0,0,1,0,0,0
46,0,0,0,0,0,1,0,2,0
204,0,0,1,0,0,1,0,2,0
98,0,0,1,0,0,1,0,2,0
71,0,0,1,0,0,1,0,2,0
157,0,0,1,0,0,2,0,1,0
243,0,0,1,0,0,1,0,2,0
186,0,0,1,0,0,2,0,2,0
579,0,0,1,0,0,2,0,2,0
163,0,0,1,0,0,2,0,2,0
610,0,0,1,0,0,2,0,0,0
2033,0,0,1,0,0,1,0,2,0
85,0,0,1,0,0,1,0,2,0
114,0,0,0,0,0,2,0,2,0
114,0,0,1,0,0,2,0,2,0
57,0,0,1,0,0,1,0,2,0
238,0,0,1,0,0,1,0,1,0
93,0,0,1,0,0,3,0,2,0
128,0,0,1,0,0,2,0,2,0
107,0,0,1,0,0,1,0,2,0
181,0,0,1,0,0,1,0,0,0
303,0,0,1,0,0,2,0,0,0
558,0,0,1,0,0,5,0,2,0
270,0,0,1,0,0,1,0,2,0
228,0,0,1,0,0,1,0,0,0
99,0,0,1,0,0,1,0,2,0
240,0,0,1,0,0,1,0,2,0
673,0,0,0,0,0,2,0,2,1
233,0,0,0,0,0,3,0,2,0
1056,0,0,1,0,0,1,0,2,0
250,0,0,1,0,0,1,1,2,0
252,0,0,1,0,0,1,0,2,0
138,0,0,0,0,0,1,0,0,0
130,0,0,1,0,0,1,0,1,0
412,0,0,1,0,0,1,0,1,0
179,0,0,1,0,0,2,0,2,0
19,0,0,1,0,0,2,0,2,0
458,0,0,1,0,0,2,0,2,0
717,0,0,1,0,0,1,0,2,0
313,0,0,1,0,0,1,0,2,0
683,0,0,1,0,0,2,0,1,0
1077,0,0,1,0,0,1,0,2,0
416,0,0,1,0,0,1,0,2,0
146,0,0,1,0,0,2,0,2,0
167,0,0,1,0,0,1,0,2,0
315,0,0,1,0,0,1,0,1,0
140,0,0,0,0,0,1,0,2,0
346,0,0,1,0,0,1,1,0,0
562,0,0,1,0,0,1,0,0,0
172,0,0,1,0,0,1,0,2,0
217,0,0,1,0,0,1,0,2,0
142,0,0,1,0,0,2,0,2,0
67,0,0,1,0,0,1,0,2,0
291,0,0,1,0,0,1,0,2,0
309,0,0,1,0,0,2,0,0,0
248,0,0,1,0,0,1,0,2,0
98,0,0,0,0,0,1,1,1,0
256,0,0,1,0,0,1,0,2,0
82,0,0,1,0,0,2,0,1,0
577,0,0,1,0,0,1,0,2,0
286,0,0,1,0,0,1,0,2,0
477,0,0,1,0,0,1,0,2,0
611,0,0,1,0,0,2,0,0,0
471,0,0,1,0,0,1,0,2,0
381,0,0,1,0,0,2,0,2,0
42,0,0,1,0,0,1,1,2,0
251,0,0,1,0,0,1,0,2,0
408,0,0,1,0,0,1,0,0,0
215,0,0,1,0,0,1,0,2,0
287,0,0,1,0,0,1,0,2,0
216,0,0,1,0,0,2,0,2,0
366,0,0,0,0,0,2,0,1,0
210,0,0,1,0,0,1,0,2,0
288,0,0,1,0,0,1,0,2,0
168,0,0,1,0,0,1,0,2,0
338,0,0,0,0,0,2,0,2,0
410,0,0,0,0,0,3,0,2,0
177,0,0,0,0,0,1,0,2,0
127,0,0,1,0,0,2,1,2,0
357,0,0,1,0,0,1,0,2,0
175,0,0,1,0,0,1,0,2,0
300,0,0,1,0,0,1,0,1,0
136,0,0,0,0,0,1,1,2,0
1419,0,0,1,0,0,1,0,1,0
125,0,0,1,0,0,2,0,2,0
213,0,0,1,0,0,3,0,2,0
27,0,0,1,0,0,1,0,0,0
238,0,0,0,0,0,2,0,2,0
124,0,0,1,0,0,1,0,1,0
18,0,0,1,0,0,1,0,2,0
730,0,0,1,0,0,2,0,2,0
746,0,0,1,0,0,2,0,2,0
121,0,0,0,0,0,1,0,2,0
247,0,0,1,0,0,1,0,2,0
40,0,0,1,0,0,1,0,2,0
181,0,0,1,0,0,2,0,1,0
79,0,0,1,0,0,1,0,2,0
206,0,0,1,0,0,1,0,1,0
389,0,0,1,0,0,1,1,1,0
127,0,0,1,0,0,1,1,2,0
702,0,0,1,0,0,1,0,2,0
151,0,0,0,0,0,1,0,2,0
117,0,0,1,0,0,1,0,2,0
232,0,0,1,0,0,3,0,2,0
408,0,0,0,0,0,2,0,2,0
179,0,0,1,0,0,2,0,0,0
39,0,0,1,0,0,1,0,2,0
282,0,0,1,0,0,1,0,2,0
714,0,0,1,0,0,2,0,2,0
50,0,0,1,0,0,1,0,2,0
181,0,0,1,0,0,1,1,2,0
142,0,0,1,0,0,1,0,0,0
227,0,0,1,0,0,1,0,1,0
119,0,0,1,0,0,1,0,0,0
361,0,0,1,0,0,1,0,2,0
73,0,0,1,0,0,3,0,1,0
67,0,0,1,0,0,2,0,0,0
350,0,0,1,0,0,1,1,2,0
332,0,0,1,0,0,2,0,2,0
611,0,0,1,0,0,2,0,2,0
113,0,0,1,0,0,2,0,0,0
132,0,0,1,0,0,1,0,2,0
58,0,0,1,0,0,3,0,1,0
151,0,0,1,0,0,1,0,2,0
89,0,0,1,0,0,2,0,0,0
152,0,0,1,0,0,1,0,0,0
611,0,0,1,0,0,2,0,1,0
110,0,0,1,0,0,2,1,2,0
463,0,0,1,0,0,1,0,2,0
562,0,0,1,0,0,2,1,0,1
962,0,0,1,0,0,1,0,1,0
10,0,0,1,0,0,4,0,2,0
118,0,0,0,0,0,3,0,1,0
92,0,0,1,0,0,2,0,2,0
143,0,0,1,0,0,3,0,2,0
189,0,0,1,0,0,3,0,1,0
234,0,0,0,0,0,2,0,2,0
75,0,0,1,0,0,2,0,0,0
189,0,0,0,0,0,2,0,2,0
621,0,0,1,0,0,3,0,2,0
55,0,0,1,0,0,2,1,2,0
310,0,0,0,0,0,4,0,2,0
156,0,0,1,0,0,2,0,2,0
5,0,0,1,0,0,2,0,0,0
225,0,0,1,0,0,2,0,0,0
125,0,0,1,0,0,2,0,2,0
2,0,0,1,0,0,3,0,0,0
286,0,0,1,0,0,2,0,2,0
164,0,0,1,0,0,2,0,2,0
98,0,0,1,0,0,2,0,2,0
742,0,0,1,0,0,2,0,0,0
226,0,0,1,0,0,3,0,0,0
120,0,0,0,0,0,2,0,2,0
362,0,0,1,0,0,4,0,2,0
357,0,0,1,0,0,2,0,1,0
200,0,0,1,0,0,2,0,0,0
204,0,0,1,0,0,2,0,0,0
126,0,0,1,0,0,3,0,1,0
65,0,0,1,0,0,2,0,2,0
107,0,0,1,0,0,2,0,2,0
267,0,0,1,0,0,2,0,2,0
248,0,0,1,0,0,2,0,2,0
215,0,0,1,0,0,2,0,0,0
209,0,0,1,0,0,2,0,2,0
205,0,0,1,0,0,2,0,2,0
83,0,0,1,0,0,2,0,2,0
106,0,0,1,0,0,3,0,2,0
189,0,0,1,0,0,2,1,2,0
105,0,0,1,0,0,2,0,2,0
106,0,0,1,0,0,2,0,2,0
108,0,0,1,0,0,2,0,2,0
311,0,0,1,0,0,2,1,1,0
214,0,0,1,0,0,2,1,1,0
132,0,0,0,0,0,2,0,0,0
358,0,0,1,0,0,2,0,2,0
453,0,0,1,0,0,2,1,2,0
364,0,0,1,0,0,2,0,0,0
136,0,0,0,0,0,2,0,0,0
386,0,0,1,0,0,2,0,2,0
173,0,0,1,0,0,2,0,2,0
241,0,0,1,0,0,2,0,2,0
224,0,0,1,0,0,3,0,2,0
148,0,0,0,0,0,2,0,1,0
196,0,0,1,0,0,2,0,0,0
111,0,0,0,0,0,4,0,0,0
231,0,0,1,0,0,3,0,0,0
316,0,0,1,0,0,3,0,2,0
216,0,0,1,0,0,3,0,2,0
240,0,0,1,0,0,2,0,2,0
669,0,0,0,0,0,3,0,2,0
425,0,0,1,0,0,2,0,2,0
143,0,0,1,0,0,2,0,0,0
174,0,0,1,0,0,5,0,0,0
313,0,0,1,0,0,3,0,1,0
135,0,0,1,0,0,4,0,2,0
146,0,0,1,0,0,2,0,0,0
152,0,0,1,0,0,2,1,2,0
402,0,0,0,0,0,3,0,0,0
213,0,0,1,0,0,2,0,0,0
144,0,0,1,0,0,3,0,0,0
124,0,0,1,0,0,3,0,1,0
183,0,0,1,0,0,2,0,1,0
325,0,0,1,0,0,2,0,2,0
39,0,0,1,0,0,4,0,2,0
503,0,0,0,0,0,2,0,2,0
95,0,0,1,0,0,4,0,2,0
680,0,0,1,0,0,2,0,2,0
421,0,0,1,0,0,4,0,2,0
174,0,0,1,0,0,3,0,2,0
113,0,0,1,0,0,2,0,0,0
808,0,0,1,0,0,2,0,2,0
198,0,0,1,0,0,3,0,2,0
195,0,0,1,0,0,2,0,2,0
347,0,0,0,0,0,3,0,1,0
208,0,0,1,0,0,2,0,0,0
404,0,0,1,0,0,4,0,0,0
396,0,0,1,0,0,2,0,0,0
216,0,0,1,0,0,4,0,2,0
98,0,0,1,0,0,2,0,0,0
350,0,0,1,0,0,2,0,2,0
114,0,0,1,0,0,2,0,2,0
88,0,0,1,0,0,3,0,2,0
379,0,0,1,0,0,2,1,2,0
190,0,0,1,0,0,3,0,2,0
158,0,0,1,0,0,1,0,2,0
102,0,0,1,0,0,1,0,1,0
306,0,0,1,0,0,1,0,1,0
218,0,0,1,0,0,1,0,1,0
54,0,0,1,0,0,1,0,0,0
344,0,0,1,0,0,1,0,2,0
195,0,0,1,0,0,1,1,2,0
652,0,0,0,0,0,1,0,2,0
286,0,0,1,0,0,1,0,0,0
189,0,0,1,0,0,1,0,2,0
83,0,0,1,0,0,1,0,0,0
184,0,0,0,0,0,2,0,0,0
235,0,0,1,0,0,1,0,2,0
290,0,0,1,0,0,1,0,2,0
232,0,0,1,0,0,1,0,2,0
133,0,0,1,0,0,1,0,2,0
318,0,0,1,0,0,1,1,2,0
260,0,0,0,0,0,3,0,2,0
437,0,0,0,0,0,1,0,2,0
402,0,0,1,0,0,1,0,2,0
85,0,0,1,0,0,1,1,2,0
125,0,0,1,0,0,1,0,2,0
501,0,0,1,0,0,4,0,2,0
1201,0,0,1,0,0,1,1,2,1
253,0,0,1,0,0,1,0,1,0
1030,0,0,1,0,0,1,0,1,1
149,0,0,1,0,0,1,0,2,0
114,0,0,1,0,0,1,0,1,0
243,0,0,1,0,0,1,0,2,0
769,0,0,1,0,0,2,0,2,0
135,0,0,1,0,0,3,1,0,0
231,0,0,1,0,0,1,0,0,0
76,0,0,0,0,0,1,0,2,0
199,0,0,0,0,0,1,1,2,0
152,0,0,1,0,0,1,0,2,0
124,0,0,1,0,0,1,0,2,0
424,0,0,1,0,0,1,1,2,0
43,0,0,1,0,0,1,0,0,0
154,0,0,1,0,0,1,0,2,0
203,0,0,0,0,0,2,0,2,0
326,0,0,0,0,0,1,0,2,0
393,0,0,0,0,0,1,0,2,0
241,0,0,1,0,0,3,0,1,0
483,0,0,1,0,0,1,0,2,0
259,0,0,1,0,0,1,0,2,0
227,0,0,1,0,0,1,0,0,0
673,0,0,1,0,0,1,0,2,0
576,0,0,1,0,0,1,0,0,0
180,0,0,1,0,0,2,0,2,0
168,0,0,1,0,0,2,0,2,0
90,0,0,1,0,0,1,0,1,0
505,0,0,0,0,0,1,0,2,0
245,0,0,1,0,0,1,0,2,0
186,0,0,1,0,0,1,1,1,0
623,0,0,1,0,0,1,0,2,0
496,0,0,1,0,0,3,0,0,0
118,0,0,1,0,0,1,0,0,0
342,0,0,1,0,0,1,0,0,0
225,0,0,1,0,0,1,0,2,0
185,0,0,1,0,0,3,0,0,0
196,0,0,1,0,0,2,0,2,0
276,0,0,1,0,0,1,0,2,0
76,0,0,1,0,0,1,0,2,0
87,0,0,1,0,0,1,0,0,0
195,0,0,1,0,0,1,0,2,0
744,0,0,1,0,0,1,0,2,0
765,0,0,1,0,0,1,0,2,0
262,0,0,1,0,0,1,0,2,0
119,0,0,1,0,0,1,0,2,0
198,0,0,1,0,0,2,0,2,0
150,0,0,1,0,0,1,0,2,0
241,0,0,0,0,0,1,0,2,0
181,0,0,1,0,0,1,0,0,0
196,0,0,0,0,0,1,0,1,0
149,0,0,1,0,0,1,0,2,0
246,0,0,1,0,0,1,0,2,0
112,0,0,1,0,0,1,0,0,0
309,0,0,1,0,0,2,0,2,0
278,0,0,1,0,0,1,0,0,0
140,0,0,1,0,0,1,0,2,0
136,0,0,1,0,0,1,0,1,0
1623,0,0,1,0,0,1,0,0,1
101,0,0,1,0,0,1,0,2,0
144,0,0,1,0,0,1,0,0,0
238,0,0,1,0,0,1,0,2,0
354,0,0,1,0,0,1,0,2,0
79,0,0,0,0,0,1,0,2,0
187,0,0,1,0,0,1,0,1,0
451,0,0,1,0,0,2,1,2,0
159,0,0,1,0,0,1,1,2,0
409,0,0,1,0,0,1,1,2,0
170,0,0,1,0,0,1,1,0,0
608,0,0,1,0,0,1,0,2,1
243,0,0,0,0,0,1,0,0,0
145,0,0,1,0,0,2,0,2,0
112,0,0,0,0,0,1,0,1,0
262,0,0,1,0,0,2,0,2,0
124,0,0,1,0,0,1,0,2,0
53,0,0,1,0,0,1,0,2,0
134,0,0,1,0,0,1,0,0,0
204,0,0,0,0,0,4,1,0,0
186,0,0,1,0,0,1,0,0,0
678,0,0,1,0,0,1,0,2,0
182,0,0,1,0,0,1,0,2,0
162,0,0,1,0,0,1,0,2,0
27,0,0,1,0,0,1,0,1,0
699,0,0,1,0,0,3,0,0,0
43,0,0,1,0,0,1,0,2,0
97,0,0,1,0,0,1,0,2,0
1677,0,0,0,0,0,1,0,2,1
283,0,0,1,0,0,2,0,2,0
323,0,0,1,0,0,1,0,2,0
82,0,0,1,0,0,1,0,0,0
310,0,0,1,0,0,1,0,0,0
185,0,0,1,0,0,1,0,0,0
47,0,0,1,0,0,1,0,2,0
145,0,0,1,0,0,1,0,2,0
204,0,0,1,0,0,1,1,2,0
187,0,0,0,0,0,1,0,2,0
30,0,0,1,0,0,2,0,0,0
472,0,0,0,0,0,1,0,1,0
448,0,0,1,0,0,1,1,1,0
264,0,0,1,0,0,1,1,1,0
169,0,0,1,0,0,1,0,2,0
288,0,0,1,0,0,1,0,2,0
176,0,0,1,0,0,2,0,2,0
215,0,0,1,0,0,1,0,2,0
337,0,0,1,0,0,1,0,2,0
278,0,0,0,0,0,1,0,2,0
188,0,0,1,0,0,2,0,1,0
174,0,0,1,0,0,2,0,0,0
226,0,0,1,0,0,2,0,1,0
190,0,0,1,0,0,1,0,1,0
111,0,0,1,0,0,2,0,2,0
164,0,0,1,0,0,1,0,0,0
157,0,0,1,0,0,2,1,2,0
46,0,0,0,0,0,1,0,0,0
374,0,0,1,0,0,1,1,0,0
349,0,0,1,0,0,1,0,2,0
325,0,0,1,0,0,1,0,2,0
233,0,0,1,0,0,2,0,2,0
531,0,0,1,0,0,1,0,1,0
153,0,0,1,0,0,1,0,0,0
80,0,0,0,0,0,1,0,2,0
232,0,0,1,0,0,1,0,0,0
118,0,0,1,0,0,1,0,2,0
190,0,0,1,0,0,1,0,2,0
918,0,0,1,0,0,1,0,1,1
238,0,0,1,0,0,1,1,2,0
82,0,0,1,0,0,1,0,1,0
198,0,0,1,0,0,3,1,2,0
160,0,0,0,0,0,2,1,2,0
211,0,0,1,0,0,1,0,2,0
120,0,0,1,0,0,1,1,2,0
136,0,0,1,0,0,1,0,0,0
269,0,0,1,0,0,1,0,0,0
157,0,0,0,0,0,1,0,2,0
128,0,0,1,0,0,1,0,2,0
211,0,0,1,0,0,1,0,0,0
267,0,0,1,0,0,2,0,2,0
371,0,0,1,0,0,2,0,2,0
288,0,0,1,0,0,2,0,2,0
221,0,0,1,0,0,1,0,2,0
427,0,0,1,0,0,1,0,1,0
310,0,0,1,0,0,1,1,1,0
158,0,0,0,0,0,1,0,2,0
604,0,0,1,0,0,3,0,2,0
198,0,0,1,0,0,1,0,0,0
145,0,0,1,0,0,1,0,0,0
247,0,0,1,0,0,1,0,2,0
179,0,0,1,0,0,2,0,1,0
73,0,0,1,0,0,1,0,2,0
263,0,0,1,0,0,2,0,2,0
13,0,0,1,0,0,1,0,2,0
79,0,0,1,0,0,2,0,2,0
416,0,0,1,0,0,1,0,2,0
162,0,0,1,0,0,1,0,1,0
129,0,0,1,0,0,1,0,2,0
150,0,0,1,0,0,1,0,0,0
43,0,0,1,0,0,1,0,0,0
191,0,0,1,0,0,1,0,2,0
26,0,0,1,0,0,1,0,1,0
250,0,0,1,0,0,1,0,2,0
146,0,0,1,0,0,1,0,2,0
416,0,0,1,0,0,1,0,2,0
121,0,0,1,0,0,2,1,1,0
114,0,0,1,0,0,2,0,2,0
289,0,0,1,0,0,1,0,0,0
225,0,0,1,0,0,1,0,2,0
123,0,0,1,0,0,1,0,2,0
130,0,0,1,0,0,2,0,2,0
161,0,0,1,0,0,2,0,1,0
149,0,0,1,0,0,2,0,1,0
268,0,0,1,0,0,2,0,1,0
259,0,0,1,0,0,2,0,2,0
26,0,0,0,0,0,1,0,2,0
153,0,0,1,0,0,1,0,1,0
424,0,0,1,0,0,2,0,2,0
179,0,0,1,0,0,2,0,2,0
97,0,0,1,0,0,1,1,1,0
383,0,0,1,0,0,1,1,2,0
440,0,0,1,0,0,1,0,2,0
23,0,0,1,0,0,1,0,2,0
195,0,0,0,0,0,1,0,2,0
1297,0,0,1,0,0,3,0,0,1
87,0,0,1,0,0,1,0,2,0
427,0,0,1,0,0,1,0,2,0
189,0,0,1,0,0,1,1,0,0
195,0,0,0,0,0,1,0,2,0
179,0,0,0,0,0,1,0,2,0
179,0,0,1,0,0,1,1,2,0
69,0,0,0,0,0,1,0,2,0
105,0,0,1,0,0,2,0,2,0
266,0,0,1,0,0,3,0,2,0
524,0,0,1,0,0,2,0,2,0
96,0,0,1,0,0,2,1,1,0
155,0,0,1,0,0,2,0,1,0
162,0,0,1,0,0,2,0,1,0
352,0,0,1,0,0,2,0,2,0
76,0,0,1,0,0,4,0,2,0
154,0,0,1,0,0,2,0,2,0
310,0,0,1,0,0,2,0,2,0
390,0,0,1,0,0,3,0,2,0
369,0,0,1,0,0,1,0,0,0
112,0,0,1,0,0,2,1,2,0
341,0,0,1,0,0,3,0,0,0
79,0,0,1,0,0,1,0,2,0
140,0,0,1,0,0,2,0,1,0
315,0,0,0,0,0,1,1,2,0
262,0,0,1,0,0,2,0,1,0
174,0,0,0,0,0,2,0,1,0
138,0,0,1,0,0,3,0,2,0
526,0,0,0,0,0,2,0,2,0
135,0,0,0,0,0,1,0,2,0
36,0,0,1,0,0,5,0,2,0
1906,0,0,1,0,0,3,0,2,0
219,0,0,1,0,0,2,0,2,0
147,0,0,1,0,0,2,0,0,0
407,0,0,1,0,0,2,1,2,0
121,0,0,1,0,0,1,1,2,0
209,0,0,1,0,0,1,1,2,0
92,0,0,0,0,0,2,0,2,0
208,0,0,1,0,0,1,1,2,0
193,0,0,1,0,0,1,0,2,0
144,0,0,1,0,0,1,1,2,0
65,0,0,1,0,0,1,0,0,0
339,0,0,1,0,0,1,0,1,0
285,0,0,1,0,0,1,0,2,0
231,0,0,1,0,0,1,0,2,0
168,0,0,1,0,0,1,0,2,0
278,0,0,1,0,0,1,0,2,0
389,0,0,1,0,0,1,1,0,0
158,0,0,1,0,0,1,0,2,0
145,0,0,1,0,0,2,0,2,0
78,0,0,1,0,0,2,0,0,0
142,0,0,0,0,0,3,0,2,0
87,0,0,1,0,0,1,1,1,0
147,0,0,1,0,0,2,0,2,0
289,0,0,1,0,0,1,0,2,0
703,0,0,1,0,0,1,0,2,1
170,0,0,1,0,0,3,0,0,0
802,0,0,1,0,0,1,0,2,0
381,0,0,1,0,0,2,0,1,0
218,0,0,1,0,0,4,0,0,0
57,0,0,1,0,0,2,1,2,0
304,0,0,1,0,0,2,0,1,0
241,0,0,1,0,0,3,0,0,0
230,0,0,1,0,0,1,0,2,0
262,0,0,0,0,0,3,0,2,0
392,0,0,1,0,0,2,1,2,0
201,0,0,0,0,0,2,0,2,0
145,0,0,1,0,0,1,0,1,0
252,0,0,1,0,0,1,0,1,0
235,0,0,1,0,0,4,0,1,0
235,0,0,1,0,0,2,1,2,0
328,0,0,1,0,0,2,0,0,0
116,0,0,1,0,0,2,0,2,0
246,0,0,1,0,0,1,0,0,0
293,0,0,1,0,0,1,0,0,0
37,0,0,1,0,0,2,0,2,0
132,0,0,1,0,0,2,0,2,0
530,0,0,1,0,0,2,1,2,0
175,0,0,1,0,0,3,0,0,0
524,0,0,1,0,0,2,0,2,0
29,0,0,1,0,0,3,1,2,0
311,0,0,1,0,0,2,0,0,0
211,0,0,1,0,0,2,0,0,0
312,0,0,1,0,0,3,0,1,0
412,0,0,1,0,0,1,0,2,0
392,0,0,1,0,0,1,0,0,0
191,0,0,1,0,0,1,0,2,0
284,0,0,0,0,0,2,0,2,0
144,0,0,1,0,0,1,1,2,0
328,0,0,1,0,0,1,0,2,0
100,0,0,1,0,0,1,0,2,0
226,0,0,1,0,0,1,0,2,0
507,0,0,1,0,0,1,0,2,0
392,0,0,1,0,0,1,0,0,0
684,0,0,1,0,0,2,0,2,0
333,0,0,1,0,0,2,0,2,0
311,0,0,1,0,0,3,0,2,0
128,0,0,1,0,0,2,0,0,0
322,0,0,1,0,0,2,0,0,0
202,0,0,1,0,0,4,0,2,0
92,0,0,1,0,0,2,0,1,0
739,0,0,1,0,0,3,0,2,0
273,0,0,1,0,0,2,0,0,0
260,0,0,1,0,0,3,0,2,0
268,0,0,1,0,0,2,0,2,0
396,0,0,1,0,0,2,0,0,0
262,0,0,1,0,0,1,0,2,0
308,0,0,1,0,0,3,1,2,0
467,0,0,1,0,0,2,0,2,0
320,0,0,1,0,0,1,0,0,0
160,0,0,1,0,0,3,0,2,0
245,0,0,1,0,0,2,0,2,0
189,0,0,1,0,0,2,0,1,0
477,0,0,1,0,0,1,1,2,0
310,0,0,1,0,0,1,0,2,0
65,0,0,1,0,0,3,0,2,0
196,0,0,1,0,0,2,0,2,0
221,0,0,1,0,0,2,0,0,0
197,0,0,1,0,0,2,1,2,0
221,0,0,1,0,0,2,0,2,0
64,0,0,1,0,0,2,0,2,0
75,0,0,1,0,0,2,0,0,0
400,0,0,1,0,0,2,0,2,0
378,0,0,1,0,0,3,0,2,0
118,0,0,1,0,0,2,0,2,0
1597,0,0,1,0,0,2,1,2,1
